the essence is that a player has to make a certain number of moves in a certain total time,simple
after moving the player presses a button on the clock,simple
this stops the player 's clock and start 's the opponent 's clock,simple
usually the clocks are mechanical but some are electronic,simple
article p et seq electronic clocks can be set to various programs and they can count moves made,simple
chapter,simple
the moves of a chess game are written down by using a special chess notation,simple
this is compulsory for any competitive game,simple
article appendix e usually algebraic chess notation is used,simple
in algebraic notation each square has one and only one name whether you are looking from white 's side of the board or black 's,simple
here moves are written in the format of : initial of piece moved – file where it moved – rank where it moved,simple
for example qg means queen moves to the g-file and th rank that is to the square g,simple
if there are two pieces of the same type that can move to the same square one more letter or number is added to show the file or rank from which the piece moved e,simple
g,simple
ngf means knight from the g-file moves to the square f,simple
the letter p showing a pawn is not used so that e means pawn moves to the square e,simple
if the piece makes a capture x is written before the square in which the capturing piece lands on,simple
example : bxf means bishop captures on f,simple
when a pawn makes a capture the file from which the pawn left is used in place of a piece initial,simple
for example : exd means pawn captures on d,simple
if a pawn moves to its eighth rank getting a promotion the piece chosen is written after the move for example eq or e=q,simple
castling is written by the special notations - for kingside castling and -- for queenside,simple
a move which places the opponent 's king in check normally has the notation added,simple
checkmate can be written as or,simple
at the end of the game - means white won - means black won and ½-½ is a draw,simple
in print figurines like those in diagrams but smaller are used for the pieces rather than initials,simple
this has the advantage of being language-free whereas the initials of pieces are different in every language,simple
typefaces which include figurines can be purchased by chess authors,simple
also basic notes can be added by using a system of well-known punctuation marks and other symbols,simple
for example : means a good move means a very good move ? means a bad move ? ? a very bad move sometimes called a blunder ? a creative move that may be good and ? a doubtful move,simple
the purpose of these methods is to make publications readable in a wider range of countries,simple
for example one kind of a simple trap known as the scholar 's mate as in the diagram to the right may be recorded :,simple
e e,simple
qh ? nc,simple
bc nf ? ?,simple
qe would prevent the mate with,simple
nf next move,simple
qxf - with figurines in place of the initials this would be understood by players everywhere,simple
players may not smoke in the playing area but only in areas designated by the organiser,simple
mobile phones may not be used or even switched on,simple
players may not use any sources of advice and may not analyse on any device,simple
these and other matters are covered by the fide laws on the conduct of the players,simple
article,simple
chess is an easy game to learn the moves but a difficult game to master,simple
strategy is an important part of the game,simple
first of all comes the openings about which a great deal is now known,simple
the best-known move the king 's pawn opening is the white player moving his king 's pawn on e forward two spaces to e,simple
black can reply to that move in various ways,simple
the first moves of a chess game are called the opening,simple
a chess opening is a name given to a series of opening moves,simple
recognized patterns of opening moves are openings and have been given names such as the ruy lopez or sicilian defence,simple
they are listed in reference works such as the encyclopaedia of chess openings,simple
there are dozens of different openings,simple
they range from gambits where a pawn say is offered for fast development e,simple
g,simple
the king 's gambit to slower openings which lead to a manoeuvring type of game e,simple
g,simple
the réti opening,simple
in some opening lines the sequence thought best for both sides has been worked out to – moves but most players avoid such lines,simple
expert players study openings throughout their chess career as opening theory keeps on developing,simple
the basic aims of the opening phase are : development : to place develop the pieces mostly bishops and knights on useful squares where they will have the most powerful impact on the game,simple
control of the center : the center is the most important part of the board,simple
the player who controls the center can move his/her pieces around freely,simple
his/her opponent on the other hand will find his/her pieces cramped and difficult to move about,simple
king safety : keeping the king safe from danger,simple
castling see section above can often do this,simple
pawn structure : pawns can be used to control the center,simple
players try to avoid making pawn weaknesses such as isolated doubled or backward pawns and pawn islands – and to force such weaknesses in the opponent 's position,simple
players think and chess databases prove that white by virtue of the first move begins the game with a better chance,simple
black normally tries to equalise or to get some counterplay,simple
the middlegame is the part of the game after most pieces have been developed,simple
it is where most games are won and lost,simple
many games will end in resignation even before an endgame takes place,simple
a middlegame position has a structure,simple
that structure is determined by the opening,simple
the simplest way to learn the middlegame is to select an opening and learn it well see examples in english opening and french defence,simple
these are some things to look for when looking at a middlegame position : material : changes in the balance of material are critical,simple
to lose a piece for nothing is enough to lose a game,simple
if the players are evenly matched then a rough material balance of pieces is normal,simple
material balance is often quite static : it does not change for many moves,simple
development : the opening may have left one player with a lead in development,simple
that player has the initiative and may attack before the opponent can get his pieces out,simple
it is a temporary asset : if a lead in development is not used effectively it will disappear,simple
the centre : in the centre pieces have their greatest effect and some such as the knight attack more squares in the centre than at the sides,simple
the player who controls the centre will almost always have the advantage,simple
mobility : a position is mobile if the pieces can get where they need to,simple
almost all middle game positions have some limitations to mobility,simple
look for open files for the rooks and open diagonals for the bishops,simple
outposts are what knights need places where they can not easily be dislodged,simple
king safety : where is the king ? ideally a king should be castled and kept behind a screen of pawns,simple
many other things may happen in practice,simple
if a king is weak it may be put under direct attack,simple
pawns : they provide the skeleton of a position,simple
they move slowly and may become blocked for many moves,simple
everything takes place round the pawns,simple
different openings produce different pawn structures,simple
in this way openings influence the whole game philidor : pawns are the soul of chess,simple
here is an example from the borderline between opening and middlegame,simple
in the diagram to the left white will operate mainly on the q-side and black on the k-side,simple
white to play may wish to cope with black playing,simple
nf,simple
he can do this by playing,simple
g or by playing,simple
re so that if,simple
nf,simple
bf will preserve the bishop in this position an important defensive piece,simple
or maybe white will plough ahead with,simple
c the key move on the q-side,simple
chessbase shows that the number of tournament games with these choices were :,simple
re,simple
g,simple
c the data base also shows that the overall results were significantly better for,simple
re,simple
what the player does is note the features on the board and formulate a plan which takes the features into account,simple
then the player works out a sequence of moves,simple
of course in practice the opponent is interfering with the plan at every step,simple
the endgame or end game or ending is the part of the game when there are few pieces left on the board,simple
there are three main strategic differences between earlier parts of the game and endgame : pawns : during the endgame pawns become more special,simple
in the endgame one thing players try to do is to promote a pawn by advancing it to the eighth rank,simple
kings : may become strong pieces in the endgame,simple
the king may be brought towards the center of the board,simple
there it can support its own pawns attack the opponent 's pawns and oppose the opponent 's king,simple
draws : in the endgame a game may be drawn because there are too few pieces on the board to allow a player to win,simple
this is one of the main reasons for games to be drawn,simple
all endgame positions can be put into two camps,simple
on the one hand are positions which may be won by force,simple
on the other hand are positions which are drawn or which should be drawn,simple
the ones that are drawn for certain may be legally drawn mate could not happen or drawn by chess experience no sane defence could lose,simple
all endgames in master chess revolve around the borderline between winning and drawing,simple
generally once a 'textbook ' drawn position is reached the players will agree a draw otherwise they play on,simple
endgames can be studied according to the types of pieces that remain on board,simple
for example king and pawn endgames have only kings and pawns on one or both sides and the task of the stronger side is to promote one of the pawns,simple
other endings are studied according to the pieces on board other than kings e,simple
g,simple
rook and pawn versus rook endgame,simple
basic checkmates are positions in which one side has only a king and the other side has one or two pieces enough to checkmate the opponent 's king,simple
they are usually learned at the beginner stage,simple
examples are mate with kq v k kr v k kb v k kbn v k this one is quite difficult,simple
there are two types of chess programs,simple
one is to play against you the other is to help you become a better player by learning more,simple
the two types can be made to work together though they have different functions,simple
chess engines are computer systems that can play chess games against human opponents,simple
quite a number have been devised they can play at master level though their processes are quite different from a human being,simple
p,simple
fritz is a german chess program by frans morsch and mathias feist published by chessbase,simple
it is the current market leader,simple
there is also a different kind of fritz called deep fritz that is made for multi-processing,simple
the latest kinds of the consumer products are deep fritz and fritz,simple
they came with reviews by josh waitzkin who said that fritz is like a woman that you ca n't get with,simple
it just drives makes you to think in ways you 've never thought before,simple
shredder also a chessbase product is claimed to be the strongest engine at present,simple
rybka a product by vasik rajlich is shredder 's main rival,simple
chess databases do not actually play,simple
they give access to the recorded history of master chess,simple
there are two components,simple
first there is the software which lets one search and organise the database material,simple
then there is the actual database typically one to four million games,simple
in practice databases are used for two purposes,simple
first for a player to train his/her ability at specific openings,simple
second to look up specific opponents to see what they play and prepare against them beforehand,simple
the existence of chess databases is one of the reasons young players can achieve mastery at an early age,simple
chessbase is the biggest database and widely used by masters,simple
although it can be used online most users download the software and data onto their computer,simple
if that computer happens to be a laptop then they might take the laptop to tournaments to help prepare for games,simple
players may not use computers or any other aid during games but much preparation goes on behind the scenes,simple
chessbase has to be purchased and it is not cheap,simple
this is a dutch magazine for advanced players which runs an on-line database called nicbase as part of its services,simple
nicbase is free and has over a million games,simple
chessgames,simple
com runs an on-line database of games,simple
it is partly free but requires registration,simple
full access to all its facilities is by a fairly modest subscription,simple
it has over half a million games on its database,simple
there are websites which a player can join for a fee and play on line,simple
in this case the subscriber will play against other subscribers not a computer,simple
all standards of players are amongst the members and various events are on offer at different rates of play,simple
the two leaders in this market are : internet chess club playchess,simple
list of world chess champions list of chess terms chess olympiad chess master titles middlegame shogi == references ==,simple
python is used by hundreds of thousands of programmers and is used in many places,simple
sometimes only python code is used for a program but most of the time it is used to do simple jobs while another programming language is used to do more complicated tasks,simple
its standard library is made up of many functions that come with python when it is installed,simple
on the internet there are many other libraries available that make it possible for the python language to do more things,simple
these libraries make it a powerful language it can do many different things,simple
some things that python is often used for are : web development game programming desktop guis scientific programming network programming,simple
this is a small example of a python program,simple
it shows hello world on the screen,simple
python also does something called dynamic variable assignment,simple
this means that when a number or word is made in a program the user does not have to say what type it is,simple
this makes it easier to reuse variable names making fast changes simpler,simple
an example of this is shown below,simple
this code will make both a number and a word and show them both using only one variable,simple
in a statically typed language like c a programmer would have to say whether x was a number or a word before c would let the programmer set up x and after that c would not allow its type to change from a number to a word,simple
the ancient greeks had comedies which were presented in competitions at the festival of dionysia,simple
one of the best-known comedy authors of the time was aristophanes about – bc,simple
one of his works the clouds was performed bc,simple
the work did not survive completely but a later version did survive,simple
it is a satire against socrates and pictures the great philosopher as a swaggering con artist,simple
some of the accusations were re-used at socrates ' trial twenty years later,simple
typical for satire are that the author criticizes society and living people,simple
another type of ancient greek theatre was the satyr play,simple
this was mock drunkenness brazen sexuality including phallic props pranks sight gags and general merriment,simple
the modern equivalent would be knock-about comedy,simple
humour or 'new comedy ' is not about criticizing people or ideas but rather about showing characters in funny situations,simple
the most important greek playwright of this type was probably menander,simple
the best known roman comedy writer was plautus,simple
he often used greek comedies for his plays,simple
many comedy plays were written in the s by the british writer william shakespeare,simple
shakespeare 's comedy plays include : all ’ s well that ends well the comedy of errors a midsummer nights dream and twelfth night,simple
in shakespeare 's day a comedy did not mean a play that would make people laugh or that had a lot of jokes,simple
instead it was a play in which all the problems work out all right in the end,simple
this was unlike a tragedy where the problems do not work out usually resulting in someone 's death,simple
the two masks one was smiling the other crying often associated with theatre represent comedy and tragedy,simple
,simple
there are different types of comedy,simple
one type of comedy is called slap stick comedy,simple
in slap stick comedy people do silly things such as tripping falling over or embarrassing themselves just to make people laugh,simple
slap stick comedy can be used in comedy movies or comedy television shows,simple
slap stick comedy was used a lot in silent no sound movies from the s,simple
a comedian who acted in the silent movies who used a lot of slapstick comedy was charlie chaplin,simple
in the s and s comedian jerry lewis also used silly slap stick comedy in his comedy movies,simple
a comedy is a very popular type of movie,simple
some comedy movies have slapstick comedy in which people just do silly things such as tripping falling over or embarrassing themselves just to make people laugh,simple
other comedy movies show funny stories or situations in which people are behaving in a silly manner,simple
some comedies make the audience laugh by showing strange or unusual images or situations that do not make sense,simple
a parody or spoof movie imitates or exaggerates another person or movie to make them seem silly dumb or just plain out of it,simple
some types of comedy movies mix comedy with other types of movies,simple
there is a type of movie called a dramedy which is a mix of a drama movie and a comedy movie,simple
there is also a type of movie called a romantic comedy sometimes called a rom-com,simple
in romantic comedies there is a love story about a couple who fall in love along with silly or funny comedy parts,simple
comedy shows are very popular on television,simple
comedy shows on television are often called sitcoms,simple
the word sitcom is a shortened way of saying situational comedy,simple
television situational comedies usually show characters who do silly or funny things which make the audience laugh,simple
opera buffa,simple
constitution constitutional economics political economy,simple
a state in politics which is the same as a country or a nation,simple
a city-state in politics which is a city that is an independent nation,simple
a nation state in politics where the people living in a country have the same nationality,simple
a sovereign state in politics a u,simple
state one of the members of the united states,simple
a u,simple
state is like a province prefecture or district in another country,simple
a state of matter in chemistry,simple
for example solid liquid or gas,simple
an equation of state in thermodynamics,simple
an oxidation state in chemistry referring to the number of electrons added or subtracted from an atom,simple
state computer science a unique configuration of information in a program or machine program state in computer science a snapshot of the measure of various conditions in the system state pattern in computer science a behavioral design pattern state printmaking a unique form of a print caused by a deliberate change to a matrix state software animation software for youtube and social media sites,simple
article ii section clause of the constitution sets the requirements to hold office,simple
a president must : be a natural-born citizen of the united states,simple
be at least thirty-five years old,simple
theodore roosevelt was the youngest and donald trump is the oldest,simple
be a permanent resident in the united states for at least fourteen years,simple
the president is indirectly elected by the people through the electoral college to a four-year term and is one of only two nationally elected federal officers the other being the vice president of the united states,simple
a president must receive more than electoral college votes in order to win an election,simple
ronald reagan received votes which is the most electoral votes of any other president,simple
a president can only serve two terms as president which is years,simple
franklin d,simple
roosevelt served four terms as president,simple
he died while beginning his fourth term,simple
after his death congress passed an amendment which limits the number of terms a president can have,simple
william henry harrison served the shortest term one month because he died in office from pneumonia,simple
a president officially becomes president after being inaugurated on january th,simple
the president must be given the oath of office by the chief justice of the united states,simple
it is traditionally held at the united states capitol,simple
enforcing laws passed by the united states congress nominating a cabinet of advisors giving pardons or reprieveswith the agreement of the united states senate he or she can : make treaties choose ambassadors to foreign countries select judges and justices of the supreme court,simple
if the president dies/retires between elections or is otherwise removed from office the acting president will become president who is usually the vice president,simple
abraham lincoln james a,simple
garfield william mckinley and john f,simple
kennedy were assassinated while in office,simple
william henry harrison zachary taylor warren g,simple
harding and franklin roosevelt died from illness while president,simple
john tyler was the first vice president of the united states to become president,simple
gerald ford richard nixon 's vice president became president after nixon resigned,simple
nixon is the only president to have resigned,simple
a president travels by either traveling on air force one marine one or by the presidential state car,simple
at all times the president is protected by secret service agents,simple
sometimes the president may travel to camp david for either relaxation or to do some work in peace,simple
,simple
,simple
by a majority of historical sources by historians or by the american people george washington thomas jefferson abraham lincoln woodrow wilson franklin d,simple
roosevelt harry s,simple
truman dwight d,simple
eisenhower john f,simple
kennedy ronald reagan george h,simple
w,simple
bush and bill clinton are ranked high on polls,simple
on the other hand james buchanan warren g,simple
harding herbert hoover lyndon b,simple
johnson richard nixon jimmy carter and george w,simple
bush are thought to be the worst,simple
since herbert hoover each president has created a institutional place known as a presidential library for preserving and making available his papers records and other documents and materials,simple
there are currently thirteen presidential libraries in the nara system,simple
there are also presidential libraries maintained by state governments and private foundations such as the abraham lincoln presidential library and museum which is run by the state of illinois,simple
several presidential libraries contain the graves of the president such as richard nixon at his library in yorba linda california and ronald reagan at his library in simi valley california,simple
bush was born on june in milton massachusetts,simple
his father was politician prescott bush,simple
he studied at yale university,simple
in june bush became the youngest pilot in the united states navy at the time,simple
bush served in the united states navy during until,simple
during wwii his plane was shot down,simple
he won air medal presidential unit citation and the distinguished flying cross,simple
he married barbara pierce in,simple
they had six children,simple
bush worked for zapata oil in texas and was a politician in texas running for the senate in but losing to ralph yarborough and later again in though losing again to lloyd bentsen,simple
he was later a house representative,simple
he was also republican party chairman and tried the vice presidency with the support of such congressional conservatives as senator barry goldwater after nixon resigned and ford took office but lost to liberal republican nelson rockefeller in,simple
in bush also ran against ronald reagan for the republican party 's candidacy for president but lost,simple
he was then named republican vice presidential candidate by reagan after reagan defeated him,simple
reagan and bush were elected president and vice president that year,simple
during world war ii bush was a crewman on a tbm avenger,simple
he had survived many crashes and sunk a japanese ship,simple
he later became a diplomat and head of the cia,simple
after being ronald reagan 's vice president bush was elected president in by defeating michael dukakis,simple
while he was president the cold war ended and the soviet union fell apart,simple
in he visited kiichi miyazawa when he vomited on his lap and soon fainted during a dinner feast,simple
hours later bush made a comment that he was suffering from the flu,simple
when saddam hussein invaded kuwait in order to steal their supplies of oil bush led the united states and many other countries to protect kuwait,simple
the conflict was called the gulf war,simple
he also invaded panama to remove manuel noreiga who was guilty of drug trafficking,simple
at his home bush also signed in important laws such as the americans with disabilities act,simple
however the country suffered from a recession,simple
this was embarrassing and many people believe this was the reason he lost the presidential election of to bill clinton,simple
bush resided on a ranch in houston texas with his family,simple
after his presidency he supported john mccain and his son george w,simple
bush,simple
he supported mitt romney and rick perry for president,simple
he attended the opening of the uss george h,simple
w,simple
bush a naval ship named after him,simple
he traveled with his son to the summer olympics in beijing china,simple
on february bush was awarded the presidential medal of freedom the highest civilian honor in the united states by president barack obama,simple
he was present at his son 's presidential library opening ceremony on april,simple
in july bush had his head shaved in a show of support for the two-year-old son of a member of his security detail who had leukemia,simple
he is the most recent president that was a veteran during world war ii,simple
bush sent a letter to donald trump in january to inform him of his bush 's poor health that he would not be able to attend trump 's inauguration on january and gave his best wishes,simple
he was the father of george w,simple
bush jeb bush and dorothy bush koch,simple
he had two other sons his other daughter robin died of leukemia in his father also a politician was prescott bush,simple
on april he became a great grandfather when his granddaughter jenna bush hager gave birth to a daughter,simple
bush suffered from a form of parkinson 's disease which forced him to use a motorized scooter or wheelchair to get around since at least,simple
on november bush had a bronchitis-like cough that initially brought him to methodist hospital in houston for treatment,simple
he was supposed to be released before christmas but was kept in and over the holiday because he got worse with a high fever,simple
on december he started to be in the intensive-care unit,simple
on december his health improved and moved out of intensive care,simple
he was discharged in the hospital on january,simple
on december bush was once again hospitalized at the methodist hospital after suffering a shortness of breath,simple
he was released from the hospital on december,simple
on july bush fell at his home in kennebunkport maine and broke a vertebrae in his neck,simple
on january he was admitted to the intensive care unit at houston methodist hospital where he was sedated for a procedure to treat an acute respiratory problem stemming from pneumonia,simple
on april after the burial of bush 's wife barbara he was hospitalized for sepsis and was placed under intensive care,simple
bush died on november at his home in houston from parkinson's-related complications aged,simple
a state funeral will be held at the washington national cathedral,simple
tributes and condolences were offered by former presidents jimmy carter bill clinton george w,simple
bush and barack obama and incumbent president donald trump,simple
he will lie in state in the united states capitol and will be buried next to his wife at the george bush presidential library,simple
since bush had the same first and last names as his son he was often called george h,simple
w,simple
bush or george bush sr,simple
george bush senior,simple
some people call him or bush because he was the st president,simple
alderman assemblyman chancellor city manager congressperson councillor county executive governorlieutenant governormayordeputy mayormember of parliament minister presidentvice presidentprime minister representative senator,simple
in he was co-opted onto fingal county council and served as deputy mayor before his election to dáil éireann,simple
he was promoted to the front bench by enda kenny as spokesperson on enterprise trade and employment remaining in this position until a reshuffle when he became spokesperson on communications energy and natural resources,simple
after the formation of the coalition government in march he was appointed minister for transport tourism and sport,simple
a cabinet reshuffle in july saw varadkar appointed to the position of minister for health,simple
during his tenure he became the first openly gay irish government minister,simple
following the formation of a fine gael minority government in may he was appointed minister for social protection,simple
,simple
after the resignation of enda kenny as leader of fine gael in may varadkar announced his candidacy for party leader,simple
he faced minister for housing simon coveney in the fine gael leadership election,simple
he won the election on june,simple
on june he was nominated as taoiseach by dáil éireann and this nomination was approved by the president of ireland,simple
varadkar became ireland 's first openly gay taoiseach as well as the youngest and the first of half-indian descent,simple
varadkar is openly gay,simple
he is first openly gay cabinet member in ireland,simple
his partner is matthew barrett,simple
appoints the government : the president formally appoints the taoiseach head of government and other ministers and accepts their resignations,simple
signs bills into law : the president can not veto a bill that the dáil and the seanad have adopted,simple
power of pardon : the president on the advice of the government has the right of pardon and the power to commute or remit punishment,simple
the president is ex officio president of the irish red cross society,simple
the president appoints on the advice of the government the senior professors and chairman of the council of the dublin institute for advanced studies,simple
the functions of the president were exercised by the presidential commission from the coming into force of the constitution on december until the election of douglas hyde in and during the vacancies of and,simple
line-item veto,simple
china has one of the world 's oldest civilizations and has the oldest continuous civilization,simple
it has archaeological evidence over years old,simple
it also has one of the world 's oldest writing systems and the oldest in use today and is viewed as the source of many major inventions,simple
ancient china was one of the first civilizations and was active since the nd millennium bc as a feudal society,simple
chinese civilization was also one of the few to invent writing with the others being mesopotamia the indus valley civilization the maya civilization the minoan civilization of ancient greece and ancient egypt,simple
it reached its golden age during the tang dynasty c,simple
a,simple
d,simple
th century,simple
home of confucianism and daoism it had great influence on nearby countries including japan korea and vietnam in the areas of political system philosophy religion art and even writing and literature,simple
china is home to some of the oldest artwork in the world,simple
statues and pottery as well as decorations made of jade are some classic examples,simple
before the qin dynasty united china there were hundreds of small states that fought each other for hundreds of years in a war to control china,simple
this is known as the warring states period,simple
although the continuing wars made people suffer it was at this time when many of the great philosophies of the east were born including confucianism and daoism,simple
confucianism and daoism alone have been the foundation of many social values seen in modern eastern-asian cultures today,simple
its geography mostly looked like that of modern china except with northern and western edges that varied,simple
it was often attacked by northern nomadic people such as the turkic tribes and the mongols lead by genghis khan and kublai khan,simple
during the history of ancient china the northern nomadic people and the chinese people had been fighting each other and taking turns to rule the land and the people of china,simple
however when the northern people beat the chinese people and came to rule the kingdom they also incorporated the chinese way of living and became like the chinese,simple
many of the strongest dynasties of china were ruled by the northern people including the qin tang yuan mongolian and qing manchu,simple
each time they also brought new elements into the chinese culture,simple
while china achieved many things in the first millennium and early nd millennium it became an isolationist country in the th century c,simple
e,simple
this was because spain found a lot of silver in the newly explored continents of north and south america,simple
silver was the main currency money in china and europe at the time and china did not want to be bought by the foreigners,simple
by the time of the renaissance european powers started to take over other countries in asia,simple
while china was never actually taken over by europeans many european countries such as britain and france built spheres of influence in china,simple
since china had cut itself off from the world over the previous few centuries by the qing dynasty it had fallen behind other countries in technology and was helpless to stop this from happening,simple
this had become clear when it lost the opium wars to britain in the th century,simple
in the qing dynasty was overthrown by the sun yat-sen and the kuomintang a nationalist party and the republic of china established,simple
over time marxist ideas grew popular and the communist party was formed,simple
the chinese civil war later started between the kuomintang nationalists of the republic of china roc and the communists of the people 's republic of china prc,simple
the communists wanted to make china like the soviet union whereas the other side wanted to keep china in its current state at the time,simple
the communists were led by mao zedong liu shaoqi and others,simple
later liu lost influence with mao and his death to this day remains unresolved,simple
the communists eventually won the war,simple
the nationalists led by chiang kai-shek fled to the island of taiwan and set up their new capital city in taipei,simple
after the chinese civil war the communist leader mao zedong declared a new country the people 's republic of china prc in beijing on september,simple
in the chinese civil war began as the kuomintang led by chiang kai-shek and the communists fought one another,simple
by the red army of the chinese communist party had gained control over mainland china and mao zedong announced the creation of the people 's republic of china,simple
chiang kai-shek and the other nationalists fled to taiwan,simple
as the leader of the people 's republic of china mao began many social and economic reform projects with mixed results,simple
the great leap forward from to tried to industrialize china and increase its food production but resulted in one of the largest famines in history,simple
it is estimated that million people died as a result of this reform project,simple
in mao began the cultural revolution to remove capitalist influences from society and government,simple
major government officials and ordinary citizens were accused of being revisionists - people who disagreed with some parts of marxism - or counter-revolutionaries and were persecuted,simple
many universities and schools were closed and historical and religious sites were destroyed,simple
although the program officially ended in it continued until mao 's death in,simple
during this time period the people 's republic of china did not get along with the capitalist countries of the western world,simple
beginning in the s relationships between the people 's republic of china and the soviet union also became increasingly unfriendly in the sino-soviet split,simple
in to counter the power of the soviet union mao and zhou enlai met with us president richard nixon in beijing,simple
this began to improve relationships between china and the western world,simple
after mao 's death there was a power struggle between the gang of four and hua guofeng the man mao had chosen to be the next leader of china,simple
eventually deng xiaoping one of the veterans of the revolution took power,simple
he began a reform and opening up simplified chinese : 改革开放 traditional chinese : 改革開放 campaign,simple
these reforms tried to make the people 's republic of china a modern industrial - but still socialist - nation by moving towards a market system,simple
deng 's policies would be known as socialism with chinese characteristics,simple
although deng 's policy helped loosen restrictions on citizens the people 's republic of china continues to have problems with the amount of control the government has over citizens ' private lives,simple
in the one-child policy which limits most couples to one child was created because of the overpopulation problem in the people 's republic of china,simple
this policy is highly controversial and many westerners have criticized it,simple
news and internet sites are also censored by the government,simple
in the chinese government used soldiers and tanks to stop a protest in beijing 's tiananmen square organized by students seeking political reform,simple
this action received worldwide criticism and led to economic sanctions being placed on the chinese government,simple
in august china hosted the summer olympics for the first time,simple
the people 's republic of china is the fourth-largest country in the world by land area after russia canada and the united states,simple
china has every kind of climate in the northern hemisphere except the polar climate,simple
it is also the largest country without any land north of the arctic circle,simple
china borders nations which is more than any other country in the world,simple
it borders vietnam laos and burma in southeast asia india bhutan nepal and pakistan in south asia afghanistan tajikistan kyrgyzstan and kazakhstan in central asia a small section of russian altai and mongolia in inner asia and the russian far east and north korea in northeast asia,simple
china has two major rivers the yellow river and the yangtze river,simple
there is also the taklamakan and the gobi desert,simple
the world 's highest point mt,simple
everest m is on the border between china and nepal,simple
the country 's lowest point and the world 's fourth-lowest is the dried lake bed of ayding lake −m,simple
china is one of megadiverse countries,simple
it is in two of the world 's major ecozones : the palearctic and the indomalaya,simple
in the palearctic zone mammals such as the horse camel tapir and jerboa can be found,simple
among the species in the indomalaya region are the leopard cat bamboo rat treeshrew and various monkey and ape species,simple
some overlap is between the two regions deer antelope bears wolves pigs and many rodent species can all be found in china 's environments,simple
the famous giant panda is found only in a limited area along the yangtze river,simple
china has a continuing problem with trade in endangered species,simple
there are now laws to stop such activities,simple
china also has a variety of forest types,simple
cold coniferous forests cover most of the north of the country,simple
the forest have animal species such as moose and the asian black bear along with over bird species,simple
moist conifer forests can have thickets of bamboo,simple
it is replaced by rhododendrons in higher montane stands of juniper and yew,simple
subtropical forests which are mostly in central and southern china,simple
these support as many as species of flora,simple
tropical and seasonal rainforests though confined to yunnan and hainan island have a quarter of all the plant and animal species found in china,simple
the prc armed forces also known as the people 's liberation army pla is one of the most powerful armies in the world,simple
nowadays prc is among the atomic powers in the world,simple
it also has the largest standing army in the world of over million soldiers on active duty,simple
there are recognized ethnic minority groups in china,simple
han is the largest ethnic group in china,simple
mandarin chinese is the main spoken language,simple
china is the origin of eastern martial arts called kung fu or wushu,simple
china is also the home of the well-respected spa monastery and wudang mountains,simple
martial art started more for the purpose of survival defense and warfare than art,simple
over time some art forms have branched off while others have retained their distinct chinese characteristics,simple
china has had renowned artists including wong fei hung and many others,simple
art has also co-existed with a variety of paints including the more standard colors,simple
legendary and controversial moves like big mak are also praised and talked about within the culture,simple
china has many traditional festivals such as the chinese new year dragon boat festival mid-autumn festival and so on,simple
the most significant is chinese new year,simple
another important holiday is the national day celebration around october,simple
weekends are moved around to make sure everyone has a week-long holiday for it just like during the lunar new year,simple
chinese new year lasts fifteen days including one week as a national holiday,simple
it starts with the first day of the chinese lunar year and ends with the full moon fifteen days later,simple
it is always in the middle of winter but is called the spring festival in chinese because chinese seasons are a little different from english ones,simple
on the first day of the chinese new year people call on friends and relatives,simple
because most people watch the special performances on cctv all the night on new year 's eve and do n't go to bed until : am they usually get up later in the next day,simple
the fifth day of the chinese new year is the day to welcome the god of wealth chinese : 财神爷 many people make and eat dumplings chinese : 饺子,simple
pinyin : jaozi,simple
they believe that dumplings can hold the god of wealth and bring luck,simple
the last day of the chinese new year is the lantern festival,simple
on this day the moon becomes the full moon,simple
people go out and watch the lantern festivals everywhere,simple
after that they eat sweet dumpling chinese : 汤圆元宵 a kind of dumpling which is round and looks like the full moon,simple
dragon boat festival is celebrated to commemorate the death of qu yuan a patriotic poet of the state of chu during the warring states period,simple
he persuaded his emperor not to accept qin 's diplomats 's offers several times but his emperor did not listen to him,simple
he was very sad and ended up jumping into the river to end his life,simple
the people loved him so much that they did not want the fish to eat his corpse,simple
they made and threw rice dumplings into the river,simple
they hope the fish eat these dumplings instead of the poet 's corpse,simple
they also rowed dragon boats in the river to get rid of the fish,simple
eating rice dumplings and holding dragon boat races became what the chinese do in this festival nowadays,simple
